Comment,Rating
"trước đây mình từng đến beer2ku chỗ hồ tây rồi nhưng chỉ để nhậu, uống bia vì trên đó view đẹp, ngồi tào lao, chém gió với bạn bè rất thích. lần này thì mình đến 2ku ở hoàng cầu để ăn với mấy anh chị đồng nghiệp.

địa chỉ lúc đầu mình tra trên google là số 98 ngõ 97 hoàng cầu nhưng thật nó ở cái ngõ không có số, đối diện lotteria. rẽ vào ngõ cái là thấy ngay. quán nằm trong khu tổ hợp x98, nên có nhiều thứ hay ho xung quanh, ăn xong thì có thể sang bên cạnh hút vape hoặc xuống nhà để mua quần áo :)) nói chung mình cực kì thích nhưng khu như thế này. kiểu rất náo nhiệt nhưng không phô trương, giá thì dân dã với cả nó không quá sang chảnh. kiểu chỉ dành cho người trẻ thôi ý.

về quán beer2ku, lúc mình đi là quán đang có chương trình khuyến mãi 96k/suất buffet có thịt bò ba chỉ, sụn, gà. mình đi nhóm 9ng nên đc khuyến mãi 1 chai rượu táo mèo và free phomai. nói chung là đồ buffet thì không có gì mấy, nv sẽ mang lên cho bạn nhưng hơi chậm, sẽ phải giục dù nhân viên rất lễ phép và lịch sự nhưng care khách thì chưa tốt lắm. sốt chấm là sốt me, một lời khuyên là bạn nên rán thịt xong là đổ sốt me và để topping fomai lên trên sẽ rất ngon. đồ uống bọn mình chỉ gọi 2 ca trà đá nên không biết nhiều. không gian quán mở khá thoáng, nhưng nếu trời mưa thì sẽ bị hắt vào, decor kiểu cá tính, lấp lánh đèn. một điều tuyệt vời nữa là quán mở rất muộn, dành cho những người sống về đêm :)) bây giờ mình mới biết gần nhà mình có khu tổ hợp thế này nên thấy khá thích và hay ho",1
mang tiếng suất 40k vãi cả*** đây là bánh cuốn cao bằng à? rau đâu? gia vị đâu? măng đâu :))) lần đầu và mãi mãi nhé quán,0
"mình ở chùa láng- có khá nhiều quán vịt để lựa chọn. quán này nói là ở cuối ngõ 1194 đường láng, chính ra ngay gần phố chùa láng luôn. vị trí ngồi vỉa hè, gần cái hồ gì đó, tuy nhiên cũng rộng rãi. giá cả cũng phải chăng, mình đi 2 người gọi nửa con vịt (các bạn lưu ý gọi nửa con giá khác mà nửa con không cổ cánh giá khác), 1 ngô chiên, 1 miến. ăn no mà nhiều lắm. dưới 100k/1 người. vịt luộc ăn ngon nhưng hơi mỡ nên gọi nướng hoặc rang muối thì hơn. nhân viên phục vụ ổn. mình sẽ quay lại khi có dịp.",1
"thưởng thức quá nhiều lần , mà shop nào trên now của ông tôi cũng thử , mãi mãi sẽ chấm điểm cho 1 câu ngon ",1
"không gian: quán ở vị trí đắc địa, view nhìn ra hồ gươm, quán 4 tầng. 
đồ uống: em order trà matcha kem cheese. thực sự thảm hỏa,  uống k thấy vị matcha đâu toàn thấy mùi rong biển ghê vô cùng,  kem cheese thì quá ngọt lợ lợ.
so với các cơ sở khác thì ở đây pha chế khá tệ. chắc do em đen nên thế. 
còn bạn em uống trà sữa kim cương okinawa thấy ok. 
nhân viên: vì đông nên hơi cuống một chút.",1
"hôm nay mình có order ở đây1 mì udon, 1 cơm bò! kết quả là chán kinh khủng!!! mình nhận được 1 cái túi lõng bõng nước mì, phải chút nước ra bát... hỏi shipper thì họ bảo do nhà hàng gói, nhưng lạ là sao không check kĩ trước khi ship??? nước mì thì đổ cả vào cơm, mì cũng đổ ra... đến lúc ăn thịt bò ở cơm thì ăn phải cái sợi kia :) nó giống nilon ý... thật sự rất rất thất vọng... chán lắm ý... lần đầu cũng như lần cuối!!! mình rất ít khi feedback tệ về quán gì đó nhưng không thể chấp nhận kiểu như này... nhắn lại thì không trả lời?!?!",0
"mì trộn ở đây chưa bh làm mình thất vọng :))))
đi học về trưa ko biết ăn gì, book luôn suất mì trộn của quán quá là ưng ý
gói gém cẩn thận , lúc mình ăn vẫn còn nóng hổi , ko quá mỡ
sẽ ủng hộ shop lần sau <3",1
"gọi mắm tôm ship nước mắm :)) 
1 câu đủ hiểu niềm đau",0
"mình ấn tượng với không gian rộng rãi sạch sẽ của quán, menu đa dạng, phục vụ nhiệt tình , giá cả chủ yếu là 70+ . 
mình gọi mỳ ý và cơm gà, mỳ ăn có vẻ ngon hơn so với nhiều  chỗ mình đã thử trc đó. cơm hơi lạnh một tẹo, nhưng đùi gà ăn giòn da và chín đều . mình gọi kèm đồ uống là sinh tố xoài và sữa lắc, hoá đơn 200k. 
sẽ quay lại lần nữa !",1
"fan trứng muối tại chùa láng nhất định phải thử 1 lần

sống ở cái đất hà nội này 23 cái mùa lá rụng cũng ăn ốc ngót nghét năm trục lần mà chưa bao giờ tôi được ăn cái sốt trứng muối đỉnh như thế này

quán mới mở ở số 51 ngõ 185 chùa láng nên chưa được nhiều người biết đến. vào quán 3 đứa liền 1 đĩa ốc hương sốt trứng muối, ốc móng tay sốt bơ tỏi, sò huyết nướng mọi và bánh mì để chấm sốttttt. 
sốt bơ tỏi ở đây khá thơm và dịu không bị quá nhiều vị bơ như các quán trước mình từng ăn. sò huyết thì mình thấy quán nào cũng như nhau nhưng ở đây có nước chấm ớt xanh để chấm hải sản khá ngon (9/10). mình thì không ăn được sò huyết mà chỉ ăn nước chấm còn sò thì bạn mình ăn ))
và cuối cùng là siêu phẩm ốc hương sốt trứng muối. huhu nước sốt ở đây đánh rất đều, thơm béo vị bơ và ngậy vị trứng nữa, mình ăn hết ốc còn order thêm 3 chiếc bánh mì để vét sạch đĩa sốt (sạch đến nỗi ko cần rửa bát). 

tổng mình gọi 4 món cả món sò thưng nướng nữa hết tầm 320k. giá khá hợp lí so với khu đông sinh viên

điểm trừ duy nhất ở đây là đường hơi hẹp do quán trong ngõ và quán bé nữa. được tầm chục bàn thôi

chấm điểm đồ ăn: 9/10
hehe hẹn ngày quay trở lại",1
"bị nghiền đồ ăn của quán nên phải thử nhiều món  
cuối cùng cái j cũng ăn. chủ quán cho xem tem nhập khẩu và check mã code. khá là yên tâm cho con bé nha m đi ăn. 
khảo tại quán thấy bánh hồ đào và kẹo mashmalow của quán ăn khá hấp dẫn ",1
"đi metropole dùng high tea nào quả thực trà chiều ở đây mình thấy ưng nhất, và tất nhiên giá cả thì cũng đắt nhất kgian của ksan 5* bậc nhất hà nội đẹp đến nao lòng, kiến trúc mang hơi thở của pháp những năm 90 với những khu vườn xanh mướt và nhà kính đẹp lung linh. nói chung kgian thì k có j để chê cả. 
một năm r mới quay lại đây, metropole vẫn đẹp nhưng thấy ồn ào và đông người quá, mất đi cái sự yên tĩnh, trầm lặng của 1 ksan cao cấp. ngồi thưởng thức hightea với mình phải nhẹ nhàng và yên ắng mới thích.
hôm đó le club đông kinh khủng, full hết chỗ nên mình ra ngồi bamboo, tất nhiên vẫn gọi được đồ của bên le club. hôm đó đông khách nên phục vụ có hơi chậm chút. nhưng cung cách phục vụ thì vẫn rất tuyệt 
một set bánh của metropole rơi vào khoảng 550k, một set dùng cho 2 người, bao gồm 3 tầng bánh và 1 ấm trà. mình đi 5 người, gọi 2 set. các loại bánh ngọt của metropole thực sự rất ngon. mềm, mịn, ngọt vừa, hoàn hảo đến từng chi tiết. sandwich và hoa quả ăn cũng được mà k đặc sắc lắm. socola cắn một miếng tan chảy trong miệng, thích mê luôn mình gọi trà nhài và trà hoa hồng, tất nhiên kp là trà túi kiểu dimah hay admah đâu:)) trà thơm, uống với bánh rất hợp luôn.
nói chung một buổi chiều hightea ở đây rất tuyệt. view thơ mộng, chất lượng khỏi chê, siêu ngon. mỗi tội giá k yêu lắm",1
"hnay mình đặt cơm gà sốt nấm trên now, nhưng nhận hàng ko giống như ảnh, có mỗi cơm gà và dưa chuột??? cơm okie, gà cn như các quán bthg
p/s: nhìn suất cơm mà chán :((",0
"đã thử gần hết các món ở julee và theo cảm nhận của mình thì món nào cũng ok, dễ ăn và giá cả lại vô cùng hợp lý. tok mình đã từng ăn ở mấy nơi nhưng thấy ở đây là dễ ăn nhất, bánh gạo dẻo thơm, sốt cay ngọt vừa phải nói chung là ưnggggg. sẽ ủng hộ quán thường xuyên !!!!!",1
"cách gọi món đưa đồ qua ipad và băng chuyền hết sức độc đáo. nhưng không vì thế mà nhân viên lạnh nhạt thờ ơ mà rất nhiệt tình chu đáo! 

mình gọi mấy loại sashimi nhưng ăn rồi mới nhớ quên cả chụp. cá rất tươi dù giá rẻ hơn nhưng không hề kém mấy nhà hàng bên cạnh.

gọi cơm chiên cá hồi trứng cua cho con gái mà đĩa to hơn mình tưởng. con bé nhà mình thích lắm bảo cơm rang gì cứ nổ bốp bốp mẹ ơi.

cả nhà 3 ng ăn no không thở đc mà hết có 300k. trước giờ quan niệm đồ nhật là sang chảnh thích sushi lắm mà 2 tháng mới dám đi ăn 1 lần giờ có chỗ này tuần nào cũng phải làm 1 bữa. ",1
"thực sự đây là quán board game hay nhất hà nội!! :""d mình đã đến chơi rất nhiều quán khác nhau, nhưng vẫn thích game ở the nest nhất. game đúng chất và siêu đồ sộ, nhiều game nhập mỹ đa dạng, chơi vui nổ trời luôn. quán có game master để hướng dẫn luật chơi cho mọi người. nhân viên siêu dễ thương và tận tình. lần đầu mình đến the nest, được anh chủ giới thiệu chơi battle lore - game chiến thuật cho 2 người. mê tít rồi mấy tuần sau lần nào cũng đến chơi. 

các game dễ chơi đơn giản thì free. game nặng đô hơi mất phí từ 20-50k cho 1 hoá đơn chia đều cả nhóm nên mình thấy giá đấy ổn hơn mấy quán board game khác tính phí trên đầu người.

đồ uống hơi mắc nhưng rất ok. khoai lang kén cực ngon!!! 

nói chung đi chơi mà cứ đi ăn với cà phê hoài chán lắm. đổi gió với board game tí cho sáng sủa đầu óc ^^ 

*note nhỏ: nên đến the nest trong tuần cho đỡ đông. lâu lâu còn được nhân viên rủ chơi cùng, dễ thương lắm.",1
"chắc chắc sẽ quay lại. 
lươn với cá hồi nướng mềm dã man. ",1
"đồ ăn đạt mức ok, nhưng phục vụ thì chưa thể chấp nhận đc, gọi 4 chim to, 1 đĩa chân gà. xong mang ra có 3 con, chân gà thì chẳng thấy đâu. gọi nhân viên mang thêm 1 con ra , loanh quanh lại mang ra 5 con nữa , nói k phải, a chỉ lấy thêm 1 con thôi, mặt a nhân viên có vẻ k hài lòng, quay mặt đi và k nói gì :). ngồi ăn hết 4 con chim , chờ thêm 5 phút cũng ko thấy chân gà đâu cả. đứng dậy thanh toán đi về. ăn ở quán khá nhiều , đồ ăn ok, mà phục vụ ntn thì chắc chắc ko bao h mình quay lại nữa !!!",0
" nằm ở tòa nhà hàn viêt, tầng 11 (348 kim ngưu). gần với lotteria minh khai.
 để xe ở dưới hầm rồi mới lên nhà hàng và chỉ mất 3k tiền gửi xe thôi nhé.
đi ăn gia đình ( 6 người) gọi 1 bứa đầy đủ từ súp đến món chính, món tráng miệng,...
 súp gà nấm hương ăn ổn, thơm mùi nấm, gà xé ăn mềm.
 nộm su hào bò khô ăn ngon, khá nhiều bò khỏ, thêm vài sợi xoài tăng thêm vị chua chua và một ít lạc.
 gà quay mật ong ăn không ngon, chả rõ vị, nhạt và chỉ là kiểu gà quay bình thường, không hơn và chả có tý vị gì.được cái 1 đĩa đầy đặn và thịt gà khá mềm.
 cá diêu hồng hấp xì dầu ăn ngon lắm, mình khá thích món này, nồi cá được đặt trên bếp để cá luôn giữ được ấm nóng, thịt cá nhiều, ít xương, hương vị đậm đà ngon ngon. 
 tôm hấp bia ăn tê quá, đúng kiểu chỉ hấp chả có gì hơn, nhạt toẹt, thịt tôm k tươi ăn vị lợ lợ.
 nhân viên đẹp trai xinh gái và phục vụ rất chuyên nghiệp.",1
ở hà đông chưa có lẩu cà kê - mà lại còn ngon nữa---- thử đi mà ghiền,1
thật sự thích không gian của quán!,1
"mặc dù giá có đắt thật, nhưng cơm mình đặt bao giờ cũng ngon và hợp khẩu vị, đó là lý do mình luôn ưu tiên chọn quán cho bữa trưa của mình.",1
chả hiểu quán làm sao mà mặn lắm luôn. miến trộn nhận đến tay thì vón thành 1 cục không trộn lên được. miếng lươn thì chưa để ráo dầu ngấy lắm ạ. nước canh thì gọi 4 suat cho được 1 bát canh lõng bõng và cũng mặn không kém miến. mà 65k/1 bát chứ chả rẻ gì mà chất lượng chán quá. mình đặt qua now,0
dù tiền nhỏ nhưng nên miễn phí. đã mất công phá tiền chẵn,1
"ăn ở đây 2 lần nhưng không thể tìm ra nổi tên quán trong rừng bbq ở foody,mãi hôm nay đanh chữ bbq- great taste mới ra,mình thích cơm trộn như thế này,vừa có vị vừa không bị dầu mỡ nhiều,cơm gà khá ngon,mình thích hơn kfc hay lotteria,giá suất của mình là 45k gồm cả coca,còn 2 đứa đi cùng mỗi đứa 1 suất 83k chưa có nước ,có vẻ ngon hơn suất của mình,nói chung là ưng",1
trà sữa ngon thỉnh thoảng trân trâu đen ko ok lắm trân trâu trắng thì best nhưng hay hết và ít . thái độ nhân viên tốt,1
"lần đầu tiên vào mr good tea trần phú.  ncl hệ thống mr good tea hạt rẻ mà dễ uống. thừa uống thường xuyên khi đến mr good tea là trà sữa bạc hà trân châu trắng.  rất dễ uống.  anh chị order khá dễ ,  nhiệt  tình , lại còn xinh gái đẹp trai nữa. 
mình sẽ đi uống thường xuyên hơn ở đây.  ủng họ quán.  five stars",1
"nhân một ngày mưa không muốn ra ngoài, gọi đồ ăn và coffee của shop. 

rất cảm ơn bạn ship đã nhiệt tình giữa thời tiết không mấy dễ chịu này.

đồ uống bình thường. mình gọi mocha và caramel coffee vị na ná nhau và giống latte. 

đồ ăn shop rất lưu tâm, mình nói không hành các bạn ấy đã ko để hành vào bánh mì. xôi cá rô trình bày đẹp mắt, vừng đen và hành phi để 1 góc của hộp rất khéo léo.

shop lưu ý một chút đồ uống mang về nên được đóng nắp hộp chắc chắn hơn, vì khi nhận được thì toàn bộ đồ uống đổ lênh láng trong túi vào thức ăn, cốc coffee chỉ còn một nửa thôi.",1
